Type,Date,Address,Hotel
Theft,04/09/18 06:30 AM,900 BLOCK OF S FIGUEROA ST,Hampton Inn & Suites Pittsburgh - Downtown
Robbery,04/09/18 03:20 AM,300 BLOCK OF E 7TH ST,Hampton Inn & Suites Pittsburgh - Downtown
Robbery,04/08/18 09:00 PM,00 BLOCK OF 7TH AND CERES,Hampton Inn & Suites Pittsburgh - Downtown
Theft,04/08/18 08:30 PM,00 BLOCK OF BOYLSTON AND MIRAMAR,Hampton Inn & Suites Pittsburgh - Downtown
Assault,04/08/18 08:30 PM,500 BLOCK OF S SAN PEDRO ST,Hampton Inn & Suites Pittsburgh - Downtown
Theft,04/08/18 08:00 PM,700 BLOCK OF W 7TH ST,Hampton Inn & Suites Pittsburgh - Downtown
Theft,04/08/18 05:30 PM,900 BLOCK OF S SANTA FE AV,Hampton Inn & Suites Pittsburgh - Downtown
Theft,04/08/18 05:25 PM,00 BLOCK OF 7TH AND MAPLE,Hampton Inn & Suites Pittsburgh - Downtown
Theft,04/08/18 04:30 PM,800 BLOCK OF MATEO ST,Hampton Inn & Suites Pittsburgh - Downtown
Theft,04/08/18 03:30 PM,700 BLOCK OF W 7TH ST,Hampton Inn & Suites Pittsburgh - Downtown
Theft,04/08/18 03:00 PM,900 BLOCK OF MAPLE AV,Hampton Inn & Suites Pittsburgh - Downtown
Assault,04/08/18 01:26 PM,700 BLOCK OF S FIGUEROA ST,Hampton Inn & Suites Pittsburgh - Downtown
Robbery,04/08/18 12:30 PM,00 BLOCK OF 7TH AND SAN JULIAN,Hampton Inn & Suites Pittsburgh - Downtown
Theft,04/08/18 12:00 PM,00 BLOCK OF 7TH AND SAN PEDRO,Hampton Inn & Suites Pittsburgh - Downtown
Theft,04/08/18 12:00 PM,800 BLOCK OF S OLIVE ST,Hampton Inn & Suites Pittsburgh - Downtown
Robbery,04/08/18 10:50 AM,600 BLOCK OF TOWNE AV,Hampton Inn & Suites Pittsburgh - Downtown
Burglary,04/08/18 08:00 AM,500 BLOCK OF S SAN PEDRO ST,Hampton Inn & Suites Pittsburgh - Downtown
Assault,04/08/18 05:00 AM,00 BLOCK OF CENTRAL AV AND WASHINGTON BL,Hampton Inn & Suites Pittsburgh - Downtown
Theft,04/08/18 03:25 AM,00 BLOCK OF 7TH ST AND GRAND AV,Hampton Inn & Suites Pittsburgh - Downtown
Robbery,04/07/18 11:30 PM,600 BLOCK OF S SPRING ST,Hampton Inn & Suites Pittsburgh - Downtown
Other,04/07/18 11:07 PM,4800 BLOCK S NASSAU CIR,Holiday Inn Express & Suites Pittsburgh West - Greentree
Other,04/07/18 03:52 PM,400 BLOCK W OVERHOLT DR,Holiday Inn Express & Suites Pittsburgh West - Greentree
Theft,04/07/18 08:41 AM,4100 BLOCK S 113 W AVE,Holiday Inn Express & Suites Pittsburgh West - Greentree
Other,04/06/18 10:50 PM,3600 BLOCK S REDBUD DR,Holiday Inn Express & Suites Pittsburgh West - Greentree
Arrest,04/03/18 04:42 PM,00 BLOCK W 41 ST,Holiday Inn Express & Suites Pittsburgh West - Greentree
Theft,04/03/18 01:49 PM,700 BLOCK W JAMAICA DR,Holiday Inn Express & Suites Pittsburgh West - Greentree
Other,03/31/18 08:52 PM,3600 BLOCK S HEATHER AVE,Holiday Inn Express & Suites Pittsburgh West - Greentree
Vandalism,03/31/18 03:43 PM,400 BLOCK W TOBAGO DR,Holiday Inn Express & Suites Pittsburgh West - Greentree
Arrest,03/31/18 03:20 PM,400 BLOCK W OVERHOLT DR,Holiday Inn Express & Suites Pittsburgh West - Greentree
Theft,03/29/18 11:02 AM,600 BLOCK W 38 ST,Holiday Inn Express & Suites Pittsburgh West - Greentree
Other,03/29/18 10:17 AM,4300 BLOCK S SUNBURST W,Holiday Inn Express & Suites Pittsburgh West - Greentree
Theft,03/28/18 08:19 PM,600 BLOCK W 41 ST,Holiday Inn Express & Suites Pittsburgh West - Greentree
Other,03/26/18 04:51 PM,4800 BLOCK S GRENADA AVE,Holiday Inn Express & Suites Pittsburgh West - Greentree
Other,03/25/18 10:23 AM,100 BLOCK W 45 PL,Holiday Inn Express & Suites Pittsburgh West - Greentree
Shooting,03/25/18 12:25 AM,5100 BLOCK S SKYLANE PL,Holiday Inn Express & Suites Pittsburgh West - Greentree
Other,03/24/18 05:09 PM,4300 BLOCK S SUNBURST W,Holiday Inn Express & Suites Pittsburgh West - Greentree
Theft,03/24/18 01:01 PM,200 BLOCK W 45 ST,Holiday Inn Express & Suites Pittsburgh West - Greentree
Theft,04/09/18 10:27 AM,1200 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Theft,04/08/18 07:30 PM,4500 BLOCK WASHINGTON RD,Red Roof PLUS+ Pittsburgh South Airport
Theft,04/08/18 04:46 PM,4400 BLOCK WASHINGTON RD,Red Roof PLUS+ Pittsburgh South Airport
Theft,04/07/18 08:45 PM,1200 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Other,04/07/18 01:30 AM,1100 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Theft,04/05/18 04:25 PM,1300 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Theft,04/05/18 11:19 AM,100 BLOCK LAKEVIEW PL,Red Roof PLUS+ Pittsburgh South Airport
Theft,04/04/18 08:51 PM,1300 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Theft,04/04/18 03:53 PM,1300 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Theft,04/04/18 11:51 AM,1300 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Theft,04/03/18 04:54 PM,1100 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Theft,04/01/18 11:09 PM,1100 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Theft,04/01/18 10:18 PM,1300 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Other,04/01/18 03:42 AM,1100 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Theft,03/31/18 05:31 PM,1300 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Theft,03/31/18 04:59 PM,1300 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Other,03/31/18 04:04 AM,1200 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Theft,03/30/18 02:56 PM,4200 BLOCK WASHINGTON RD,Red Roof PLUS+ Pittsburgh South Airport
Arrest,03/26/18 06:55 AM,VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Robbery,03/25/18 08:00 PM,5600 BLOCK ONE LAKE WAY,Red Roof PLUS+ Pittsburgh South Airport
Assault,03/25/18 06:30 PM,5700 BLOCK MONTILLY CIR,Red Roof PLUS+ Pittsburgh South Airport
Theft,03/25/18 03:58 PM,3400 BLOCK BOBBY BROWN PKWY,Red Roof PLUS+ Pittsburgh South Airport
Robbery,03/25/18 04:40 AM,5300 BLOCK OLD NATIONAL HWY,Red Roof PLUS+ Pittsburgh South Airport
Other,03/25/18 12:39 AM,1100 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Robbery,03/25/18 12:28 AM,4700 BLOCK YATES ROAD,Red Roof PLUS+ Pittsburgh South Airport
Other,03/24/18 11:51 PM,AIRPORT LOOP RD,Red Roof PLUS+ Pittsburgh South Airport
Burglary,03/24/18 11:53 AM,5200 BLOCK THE SAVOY STREET,Red Roof PLUS+ Pittsburgh South Airport
Theft,03/24/18 10:16 AM,4400 BLOCK WASHINGTON RD,Red Roof PLUS+ Pittsburgh South Airport
Theft,03/24/18 10:00 AM,3400 BLOCK FORTNER ST & CAMBRIDGE AVE,Red Roof PLUS+ Pittsburgh South Airport
Burglary,03/24/18 02:30 AM,2500 BLOCK JOLLY RD,Red Roof PLUS+ Pittsburgh South Airport
Theft,03/24/18 01:51 AM,1300 BLOCK VIRGINIA AVE,Red Roof PLUS+ Pittsburgh South Airport
Arrest,04/12/18 11:25 PM,1ST AVE AND GRANT ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/12/18 11:04 PM,1ST AVE AND GRANT ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/12/18 11:04 PM,1ST AVE AND GRANT ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/12/18 08:35 PM,300 BLOCK OF WOOD ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/12/18 08:35 PM,300 BLOCK OF WOOD ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Assault,04/12/18 07:00 PM,300 BLOCK OF NORTH SHORE DR,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/12/18 07:00 PM,1400 BLOCK OF 5TH AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/12/18 07:00 PM,300 BLOCK OF NORTH SHORE DR,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Other,04/12/18 07:00 PM,300 BLOCK OF NORTH SHORE DR,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/12/18 07:00 PM,1400 BLOCK OF 5TH AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/12/18 06:40 PM,1400 BLOCK OF 5TH AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/12/18 06:40 PM,1400 BLOCK OF 5TH AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/12/18 06:40 PM,1400 BLOCK OF 5TH AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Assault,04/12/18 06:00 PM,600 BLOCK OF 1ST AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Assault,04/12/18 05:25 PM,1100 BLOCK OF E CARSON ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Other,04/12/18 05:25 PM,1100 BLOCK OF E CARSON ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/12/18 05:20 PM,FORBES AVE AND MAGEE ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Vandalism,04/12/18 05:15 PM,800 BLOCK OF RIDGE AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Theft,04/12/18 05:15 PM,800 BLOCK OF RIDGE AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Theft,04/12/18 02:45 PM,600 BLOCK OF PENN AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Other,04/12/18 02:45 PM,600 BLOCK OF PENN AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Theft,04/12/18 02:30 PM,600 BLOCK OF PENN AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Theft,04/12/18 12:01 AM,300 BLOCK OF 5TH AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Theft,04/12/18 12:01 AM,300 BLOCK OF 5TH AVE,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Assault,04/11/18 07:20 PM,800 BLOCK OF CASSATT ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Other,04/11/18 12:45 PM,5TH AVE AND MC MASTERS WAY,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/11/18 12:45 PM,5TH AVE AND MC MASTERS WAY,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Other,04/11/18 12:45 PM,5TH AVE AND MC MASTERS WAY,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Other,04/11/18 12:45 PM,5TH AVE AND MC MASTERS WAY,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Other,04/11/18 12:45 PM,5TH AVE AND MC MASTERS WAY,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Other,04/11/18 12:00 PM,100 BLOCK OF MAGEE ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/11/18 12:35 AM,9TH ST AND EXCHANGE WAY,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/11/18 12:35 AM,9TH ST AND EXCHANGE WAY,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/11/18 12:30 AM,9TH ST AND EXCHANGE WAY,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/11/18 12:30 AM,9TH ST AND EXCHANGE WAY,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/11/18 12:30 AM,9TH ST AND EXCHANGE WAY,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Theft,04/11/18 12:01 AM,700 BLOCK OF GRANT ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Assault,04/10/18 10:55 PM,300 BLOCK OF ROBERTS ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Theft,04/10/18 09:00 PM,1200 BLOCK OF BRIGHTON RD,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/10/18 09:00 PM,1400 BLOCK OF WATSON ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/10/18 08:48 PM,1400 BLOCK OF WATSON ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/10/18 08:48 PM,1400 BLOCK OF WATSON ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/10/18 08:48 PM,1400 BLOCK OF WATSON ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/10/18 08:45 PM,1400 BLOCK OF WATSON ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/10/18 08:45 PM,5TH AVE AND PRIDE ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/10/18 08:45 PM,5TH AVE AND PRIDE ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/10/18 08:45 PM,1400 BLOCK OF WATSON ST,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/10/18 05:26 PM,P J MC ARDLE RDWY AND LIBERTY BRG,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/10/18 05:26 PM,P J MC ARDLE RDWY AND LIBERTY BRG,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Arrest,04/10/18 05:25 PM,P J MC ARDLE RDWY AND LIBERTY BRG,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown
Vandalism,04/12/18 08:50 PM,LARIMER AVE AND MEADOW ST,Comfort Inn Conference Center Pittsburgh
Other,04/12/18 03:30 PM,6800 BLOCK OF FRANKSTOWN AVE,Comfort Inn Conference Center Pittsburgh
Assault,04/12/18 12:56 PM,5600 BLOCK OF BROAD ST,Comfort Inn Conference Center Pittsburgh
Arrest,04/12/18 12:56 PM,5600 BLOCK OF BROAD ST,Comfort Inn Conference Center Pittsburgh
Assault,04/12/18 12:35 PM,5600 BLOCK OF BROAD ST,Comfort Inn Conference Center Pittsburgh
Arrest,04/12/18 09:30 AM,1300 BLOCK OF WASHINGTON BLVD,Comfort Inn Conference Center Pittsburgh
Arrest,04/12/18 09:30 AM,1300 BLOCK OF WASHINGTON BLVD,Comfort Inn Conference Center Pittsburgh
Arrest,04/12/18 09:30 AM,1300 BLOCK OF WASHINGTON BLVD,Comfort Inn Conference Center Pittsburgh
Assault,04/12/18 09:30 AM,1300 BLOCK OF WASHINGTON BLVD,Comfort Inn Conference Center Pittsburgh
Assault,04/12/18 09:30 AM,1300 BLOCK OF WASHINGTON BLVD,Comfort Inn Conference Center Pittsburgh
Other,04/12/18 09:30 AM,1300 BLOCK OF WASHINGTON BLVD,Comfort Inn Conference Center Pittsburgh
Theft,04/12/18 12:56 AM,600 BLOCK OF N EUCLID AVE,Comfort Inn Conference Center Pittsburgh
Other,04/11/18 11:13 PM,5400 BLOCK OF FAIR OAKS ST,Comfort Inn Conference Center Pittsburgh
Assault,04/11/18 04:00 PM,6700 BLOCK OF ATWELL ST,Comfort Inn Conference Center Pittsburgh
Theft,04/11/18 02:15 PM,2000 BLOCK OF BEECHWOOD BLVD,Comfort Inn Conference Center Pittsburgh
Arrest,04/10/18 05:20 PM,PAULSON AVE AND SHETLAND ST,Comfort Inn Conference Center Pittsburgh
Robbery,04/10/18 05:00 AM,1000 BLOCK OF BEECHER ST,Comfort Inn Conference Center Pittsburgh
Assault,04/10/18 05:00 AM,1000 BLOCK OF BEECHER ST,Comfort Inn Conference Center Pittsburgh
Other,04/08/18 04:55 PM,6200 BLOCK OF PENN AVE,Comfort Inn Conference Center Pittsburgh
Theft,04/08/18 04:55 PM,6200 BLOCK OF PENN AVE,Comfort Inn Conference Center Pittsburgh
Theft,04/08/18 04:41 PM,6200 BLOCK OF PENN AVE,Comfort Inn Conference Center Pittsburgh
Arrest,04/07/18 06:46 PM,ENTERPRISE ST AND FRANKSTOWN AVE,Comfort Inn Conference Center Pittsburgh
Arrest,04/07/18 06:32 PM,ENTERPRISE ST AND FRANKSTOWN AVE,Comfort Inn Conference Center Pittsburgh
Assault,04/07/18 05:20 AM,800 BLOCK OF COLLINS AVE,Comfort Inn Conference Center Pittsburgh
Theft,04/07/18 05:00 AM,300 BLOCK OF S HIGHLAND AVE,Comfort Inn Conference Center Pittsburgh
Other,04/07/18 05:00 AM,300 BLOCK OF S HIGHLAND AVE,Comfort Inn Conference Center Pittsburgh
Assault,04/07/18 04:00 AM,100 BLOCK OF N NEGLEY AVE,Comfort Inn Conference Center Pittsburgh
Arrest,04/07/18 02:00 AM,FRANKSTOWN AVE AND PUTNAM ST,Comfort Inn Conference Center Pittsburgh
Arrest,04/07/18 02:00 AM,FRANKSTOWN AVE AND PUTNAM ST,Comfort Inn Conference Center Pittsburgh
Shooting,04/07/18 01:29 AM,WILKINS AVE AND BEECHWOOD BLVD,Comfort Inn Conference Center Pittsburgh
Vandalism,04/07/18 01:29 AM,WILKINS AVE AND BEECHWOOD BLVD,Comfort Inn Conference Center Pittsburgh
Theft,04/06/18 06:30 PM,MURRAY AVE AND BEACON ST,Comfort Inn Conference Center Pittsburgh
Arrest,04/06/18 03:25 PM,5600 BLOCK OF BAUM BLVD,Comfort Inn Conference Center Pittsburgh
Other,04/06/18 03:17 PM,5600 BLOCK OF BAUM BLVD,Comfort Inn Conference Center Pittsburgh
Assault,04/05/18 11:28 PM,BROAD ST AND EAST LIBERTY BLVD,Comfort Inn Conference Center Pittsburgh
Assault,04/05/18 11:28 PM,BROAD ST AND EAST LIBERTY BLVD,Comfort Inn Conference Center Pittsburgh
Assault,04/05/18 09:23 PM,BROAD ST AND EAST LIBERTY BLVD,Comfort Inn Conference Center Pittsburgh
Arrest,04/05/18 09:23 PM,BROAD ST AND EAST LIBERTY BLVD,Comfort Inn Conference Center Pittsburgh
Arrest,04/05/18 09:23 PM,BROAD ST AND EAST LIBERTY BLVD,Comfort Inn Conference Center Pittsburgh
Assault,04/05/18 09:23 PM,BROAD ST AND EAST LIBERTY BLVD,Comfort Inn Conference Center Pittsburgh
Other,04/05/18 04:05 PM,6200 BLOCK OF PENN AVE,Comfort Inn Conference Center Pittsburgh
Vandalism,04/05/18 03:45 PM,6800 BLOCK OF FRANKSTOWN AVE,Comfort Inn Conference Center Pittsburgh
Theft,04/05/18 11:15 AM,5600 BLOCK OF MARLBOROUGH RD,Comfort Inn Conference Center Pittsburgh
Theft,04/04/18 01:34 PM,5800 BLOCK OF STATION ST,Comfort Inn Conference Center Pittsburgh
Theft,04/04/18 01:05 PM,1000 BLOCK OF WASHINGTON BLVD,Comfort Inn Conference Center Pittsburgh
Arrest,04/03/18 06:57 PM,PAULSON AVE AND SHETLAND ST,Comfort Inn Conference Center Pittsburgh
Arrest,04/03/18 06:57 PM,PAULSON AVE AND SHETLAND ST,Comfort Inn Conference Center Pittsburgh
Arrest,04/03/18 06:38 PM,BENNETT ST AND N DALLAS AVE,Comfort Inn Conference Center Pittsburgh
Arrest,04/03/18 06:38 PM,BENNETT ST AND N DALLAS AVE,Comfort Inn Conference Center Pittsburgh
Assault,04/03/18 05:49 PM,6300 BLOCK OF PENN AVE,Comfort Inn Conference Center Pittsburgh
Assault,04/12/18 11:29 PM,1500 BLOCK OF E CARSON ST,Days Inn Pittsburgh
Other,04/12/18 11:29 PM,1500 BLOCK OF E CARSON ST,Days Inn Pittsburgh
Arrest,04/12/18 07:00 PM,1400 BLOCK OF 5TH AVE,Days Inn Pittsburgh
Arrest,04/12/18 07:00 PM,1400 BLOCK OF 5TH AVE,Days Inn Pittsburgh
Arrest,04/12/18 06:40 PM,1400 BLOCK OF 5TH AVE,Days Inn Pittsburgh
Arrest,04/12/18 06:40 PM,1400 BLOCK OF 5TH AVE,Days Inn Pittsburgh
Arrest,04/12/18 06:40 PM,1400 BLOCK OF 5TH AVE,Days Inn Pittsburgh
Assault,04/12/18 05:47 PM,2000 BLOCK OF DE RUAD ST,Days Inn Pittsburgh
Arrest,04/12/18 05:32 PM,2100 BLOCK OF ELSIE ST,Days Inn Pittsburgh
Assault,04/12/18 05:25 PM,1100 BLOCK OF E CARSON ST,Days Inn Pittsburgh
Other,04/12/18 05:25 PM,1100 BLOCK OF E CARSON ST,Days Inn Pittsburgh
Arrest,04/12/18 05:20 PM,FORBES AVE AND MAGEE ST,Days Inn Pittsburgh
Assault,04/12/18 04:00 PM,100 BLOCK OF BAUSMAN ST,Days Inn Pittsburgh
Theft,04/12/18 08:00 AM,S 14TH ST,Days Inn Pittsburgh
Vandalism,04/12/18 08:00 AM,S 14TH ST,Days Inn Pittsburgh
Theft,04/12/18 05:48 AM,2000 BLOCK OF WHARTON ST,Days Inn Pittsburgh
Assault,04/12/18 04:15 AM,MT OLIVER ST,Days Inn Pittsburgh
Arrest,04/12/18 04:15 AM,MT OLIVER ST,Days Inn Pittsburgh
Arrest,04/12/18 04:15 AM,MT OLIVER ST,Days Inn Pittsburgh
Other,04/11/18 07:54 PM,ARLINGTON AVE AND E WARRINGTON AVE,Days Inn Pittsburgh
Other,04/11/18 07:54 PM,ARLINGTON AVE AND E WARRINGTON AVE,Days Inn Pittsburgh
Other,04/11/18 07:54 PM,ARLINGTON AVE AND E WARRINGTON AVE,Days Inn Pittsburgh
Other,04/11/18 12:00 PM,100 BLOCK OF MAGEE ST,Days Inn Pittsburgh
Theft,04/11/18 04:40 AM,S 18TH ST AND GREGORY ST,Days Inn Pittsburgh
Other,04/11/18 04:40 AM,S 18TH ST AND GREGORY ST,Days Inn Pittsburgh
Assault,04/10/18 10:55 PM,300 BLOCK OF ROBERTS ST,Days Inn Pittsburgh
Arrest,04/10/18 09:00 PM,1400 BLOCK OF WATSON ST,Days Inn Pittsburgh
Arrest,04/10/18 08:48 PM,1400 BLOCK OF WATSON ST,Days Inn Pittsburgh
Arrest,04/10/18 08:48 PM,1400 BLOCK OF WATSON ST,Days Inn Pittsburgh
Arrest,04/10/18 08:48 PM,1400 BLOCK OF WATSON ST,Days Inn Pittsburgh
Arrest,04/10/18 08:45 PM,1400 BLOCK OF WATSON ST,Days Inn Pittsburgh
Arrest,04/10/18 08:45 PM,5TH AVE AND PRIDE ST,Days Inn Pittsburgh
Arrest,04/10/18 08:45 PM,5TH AVE AND PRIDE ST,Days Inn Pittsburgh
Arrest,04/10/18 08:45 PM,1400 BLOCK OF WATSON ST,Days Inn Pittsburgh
Arrest,04/10/18 06:30 PM,CATO ST AND GORMAN WAY,Days Inn Pittsburgh
Arrest,04/10/18 06:30 PM,CATO ST AND GORMAN WAY,Days Inn Pittsburgh
Arrest,04/10/18 06:30 PM,CATO ST AND GORMAN WAY,Days Inn Pittsburgh
Arrest,04/10/18 06:30 PM,CATO ST AND GORMAN WAY,Days Inn Pittsburgh
Burglary,04/10/18 04:50 PM,1500 BLOCK OF WYLIE AVE,Days Inn Pittsburgh
Vandalism,04/10/18 08:00 AM,200 BLOCK OF OPHELIA ST,Days Inn Pittsburgh
Theft,04/10/18 08:00 AM,200 BLOCK OF OPHELIA ST,Days Inn Pittsburgh
Theft,04/10/18 07:35 AM,200 BLOCK OF OPHELIA ST,Days Inn Pittsburgh
Vandalism,04/10/18 07:35 AM,200 BLOCK OF OPHELIA ST,Days Inn Pittsburgh
Vandalism,04/10/18 07:25 AM,300 BLOCK OF CRAFT AVE,Days Inn Pittsburgh
Theft,04/10/18 07:25 AM,300 BLOCK OF CRAFT AVE,Days Inn Pittsburgh
Vandalism,04/09/18 07:15 PM,1500 BLOCK OF E CARSON ST,Days Inn Pittsburgh
Other,04/09/18 07:15 PM,1500 BLOCK OF E CARSON ST,Days Inn Pittsburgh
Arrest,04/09/18 07:15 PM,1500 BLOCK OF E CARSON ST,Days Inn Pittsburgh
Arrest,04/09/18 05:56 PM,WATSON ST AND STEVENSON ST,Days Inn Pittsburgh
Arrest,04/09/18 05:55 PM,WATSON ST AND STEVENSON ST,Days Inn Pittsburgh
Assault,04/08/18 10:05 AM,900 BLOCK OF IDLEWOOD AVE,Renaissance Pittsburgh Hotel
Arrest,04/06/18 12:34 AM,2600 BLOCK OF NOBLESTOWN RD,Renaissance Pittsburgh Hotel
Arrest,04/03/18 11:30 AM,WARRIORS RD AND MC KENNA AVE,Renaissance Pittsburgh Hotel
Arrest,04/03/18 11:30 AM,WARRIORS RD AND MC KENNA AVE,Renaissance Pittsburgh Hotel
Arrest,04/03/18 11:05 AM,WARRIORS RD AND MC KENNA AVE,Renaissance Pittsburgh Hotel
Arrest,03/31/18 06:13 PM,1000 BLOCK OF IDLEWOOD AVE,Renaissance Pittsburgh Hotel
Assault,03/31/18 06:13 PM,1000 BLOCK OF IDLEWOOD AVE,Renaissance Pittsburgh Hotel
Theft,03/27/18 10:00 AM,300 BLOCK OF GLENDON ST,Renaissance Pittsburgh Hotel
Other,03/27/18 10:00 AM,300 BLOCK OF GLENDON ST,Renaissance Pittsburgh Hotel
Burglary,03/27/18 10:00 AM,300 BLOCK OF GLENDON ST,Renaissance Pittsburgh Hotel
Theft,04/11/18 02:00 PM,55XX E PINE ST,Days Inn Pittsburgh International Airport
Theft,04/11/18 02:00 PM,55XX E PINE ST,Days Inn Pittsburgh International Airport
Burglary,04/10/18 10:30 PM,66XX E LATIMER PL,Days Inn Pittsburgh International Airport
Vandalism,04/10/18 10:30 PM,21XX N 073 EA,Days Inn Pittsburgh International Airport
Robbery,04/10/18 09:20 PM,78XX E ADMIRAL PL,Days Inn Pittsburgh International Airport
Burglary,04/10/18 07:15 PM,5XX N 078 EA,Days Inn Pittsburgh International Airport
Burglary,04/10/18 07:15 PM,5XX N 078 EA,Days Inn Pittsburgh International Airport
Burglary,04/10/18 07:09 PM,66XX E LATIMER PL,Days Inn Pittsburgh International Airport
Burglary,04/09/18 05:00 PM,65XX E INDEPENDENCE ST,Days Inn Pittsburgh International Airport
Burglary,04/09/18 07:15 AM,71XX E EASTON PL,Days Inn Pittsburgh International Airport
Burglary,04/09/18 06:20 AM,13XX N IRVINGTON AV,Days Inn Pittsburgh International Airport
Assault,04/08/18 09:00 PM,67XX E JASPER ST,Days Inn Pittsburgh International Airport
Theft,04/07/18 10:48 PM,5XX N 073 EA,Days Inn Pittsburgh International Airport
Theft,04/07/18 07:06 AM,13XX N 075 EA,Days Inn Pittsburgh International Airport
Vandalism,04/07/18 07:06 AM,13XX N 075 EA,Days Inn Pittsburgh International Airport
Assault,04/07/18 12:50 AM,14XX N FULTON AV,Days Inn Pittsburgh International Airport
Assault,04/06/18 10:46 PM,5XX N 070 EA,Days Inn Pittsburgh International Airport
